[2024-06-22 16:01:42.441] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:04:51.204] [info]  	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:04:51.205] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:04:51.205] [info]  	at com.moonsworth.lunar.genesis.IOCOHCCRCOHRICRRHOOICHIHO.RHOCIORRHROCOHOOCRHHRRHCI(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:04:51.205] [info]  	at com.moonsworth.lunar.genesis.Genesis.run(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:04:51.205] [info]  	at com.moonsworth.lunar.genesis.Genesis.main(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:04:51.365] [info]  [16:04:51] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=787.15, y=58.00, z=46.64] does not have attribute null
[2024-06-22 16:04:51.511] [info]  [16:04:51] [Render thread/WARN]: Entity RemotePlayer['xboykenn_'/1103207, l='ClientLevel', x=746.47, y=58.00, z=21.26] does not have attribute null
[2024-06-22 16:04:51.548] [info]  [16:04:51] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=787.33, y=58.00, z=46.56] does not have attribute null
[2024-06-22 16:04:51.557] [info]  [16:04:51] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=787.33, y=58.00, z=46.56] does not have attribute null
[2024-06-22 16:04:51.594] [info]  [16:04:51] [Render thread/WARN]: Entity RemotePlayer['xboykenn_'/1103207, l='ClientLevel', x=746.70, y=58.00, z=22.01] does not have attribute null
[2024-06-22 16:04:51.859] [info]  [16:04:51] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=787.65, y=58.00, z=46.05] does not have attribute null
[2024-06-22 16:04:52.363] [info]  [16:04:52] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=789.58, y=58.00, z=44.06] does not have attribute null
[2024-06-22 16:04:52.795] [info]  [16:04:52] [Render thread/INFO]: [System] [CHAT]  ItzMeSunny: you teabag
[2024-06-22 16:04:52.804] [info]  [16:04:52] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=790.14, y=58.00, z=44.18] does not have attribute null
[2024-06-22 16:04:52.859] [info]  [16:04:52] [Render thread/ERROR]: Error executing task on Client
[2024-06-22 16:04:52.860] [info]  java.lang.IllegalStateException: Player is either on another team or not on any team. Cannot remove from team 'pd-ghosts'.
[2024-06-22 16:04:52.860] [info]  	at Genesis/net.minecraft.world.scores.Scoreboard.removePlayerFromTeam(SourceFile:228) ~[?:?]
[2024-06-22 16:04:52.860] [info]  	at Genesis/net.minecraft.client.multiplayer.ClientPacketListener.handleSetPlayerTeamPacket(SourceFile:2325) ~[?:?]
[2024-06-22 16:04:52.860] [info]  	at Genesis/net.minecraft.network.protocol.game.ClientboundSetPlayerTeamPacket.handle(SourceFile:129) ~[?:?]
[2024-06-22 16:04:52.861] [info]  	at Genesis/net.minecraft.network.protocol.game.ClientboundSetPlayerTeamPacket.handle(SourceFile:14) ~[?:?]
[2024-06-22 16:04:52.861] [info]  	at Genesis/net.minecraft.network.protocol.PacketUtils.lambda$ensureRunningOnSameThread$0(SourceFile:22) ~[?:?]
[2024-06-22 16:04:52.861] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.doRunTask(SourceFile:156) [?:?]
[2024-06-22 16:04:52.861] [info]  	at Genesis/net.minecraft.util.thread.ReentrantBlockableEventLoop.doRunTask(SourceFile:23) [?:?]
[2024-06-22 16:04:52.861] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.pollTask(SourceFile:130) [?:?]
[2024-06-22 16:04:52.862] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.runAllTasks(SourceFile:115) [?:?]
[2024-06-22 16:04:52.862] [info]  	at Genesis/net.minecraft.client.Minecraft.runTick(SourceFile:1175) [?:?]
[2024-06-22 16:04:52.862] [info]  	at Genesis/net.minecraft.client.Minecraft.run(SourceFile:802) [?:?]
[2024-06-22 16:04:52.862] [info]  	at Genesis/net.minecraft.client.main.Main.main(SourceFile:250) [?:?]
[2024-06-22 16:04:52.862] [info]  	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:04:52.863] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:04:52.863] [info]  	at com.moonsworth.lunar.genesis.ClientGameBootstrap.apply(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:04:52.863] [info]  	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:04:52.863] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:04:52.863] [info]  	at com.moonsworth.lunar.genesis.IOCOHCCRCOHRICRRHOOICHIHO.RHOCIORRHROCOHOOCRHHRRHCI(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:04:52.864] [info]  	at com.moonsworth.lunar.genesis.Genesis.run(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:04:52.864] [info]  	at com.moonsworth.lunar.genesis.Genesis.main(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:04:53.107] [info]  [16:04:53] [Render thread/WARN]: Entity RemotePlayer['KINGEYE'/1080737, l='ClientLevel', x=749.61, y=58.00, z=18.03] does not have attribute null
[2024-06-22 16:04:53.828] [info]  [16:04:53] [Render thread/INFO]: [System] [CHAT]  PandaXGirl: LOL
[2024-06-22 16:04:53.930] [info]  [16:04:53] [Render thread/WARN]: Entity RemotePlayer['ohyes'/1023838, l='ClientLevel', x=756.56, y=58.00, z=8.18] does not have attribute null
[2024-06-22 16:04:54.013] [info]  [16:04:54] [Render thread/WARN]: Entity RemotePlayer['KyotoLol'/1096249, l='ClientLevel', x=736.44, y=59.58, z=53.45] does not have attribute null
[2024-06-22 16:04:54.096] [info]  [16:04:54] [Render thread/WARN]: Entity RemotePlayer['ichikawa01'/1029496, l='ClientLevel', x=755.07, y=59.25, z=6.38] does not have attribute null
[2024-06-22 16:04:54.243] [info]  [16:04:54] [Render thread/WARN]: Entity RemotePlayer['CpvpShadow'/1092852, l='ClientLevel', x=735.01, y=58.00, z=52.23] does not have attribute null
[2024-06-22 16:04:54.243] [info]  [16:04:54] [Render thread/WARN]: Entity RemotePlayer['T_SevenTheRiper_'/1066117, l='ClientLevel', x=750.29, y=59.17, z=9.19] does not have attribute null
[2024-06-22 16:04:54.307] [info]  [16:04:54] [Render thread/WARN]: Entity RemotePlayer['domcaninvisble3'/697276, l='ClientLevel', x=782.06, y=58.85, z=44.89] does not have attribute null
[2024-06-22 16:04:54.398] [info]  [16:04:54] [Render thread/WARN]: Entity RemotePlayer['LUITIFER168'/1100113, l='ClientLevel', x=749.83, y=58.80, z=8.27] does not have attribute null
[2024-06-22 16:04:54.647] [info]  [16:04:54] [Render thread/WARN]: Entity RemotePlayer['Windxq'/1089952, l='ClientLevel', x=745.79, y=58.65, z=46.99] does not have attribute null
[2024-06-22 16:04:55.094] [info]  [16:04:55] [Render thread/WARN]: Entity RemotePlayer['_Crypreereturn'/1103433, l='ClientLevel', x=747.95, y=59.12, z=15.15] does not have attribute null
[2024-06-22 16:04:55.689] [info]  [16:04:55] [Render thread/WARN]: Entity RemotePlayer['ichikawa01'/1029496, l='ClientLevel', x=753.96, y=58.00, z=6.57] does not have attribute null
[2024-06-22 16:04:55.800] [info]  [16:04:55] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=780.28, y=58.12, z=46.49] does not have attribute null
[2024-06-22 16:04:55.865] [info]  [16:04:55] [Render thread/WARN]: Entity RemotePlayer['SummerFrog'/1106901, l='ClientLevel', x=734.35, y=59.17, z=59.91] does not have attribute null
[2024-06-22 16:04:55.901] [info]  [16:04:55] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=780.39, y=58.42, z=46.94] does not have attribute null
[2024-06-22 16:04:55.947] [info]  [16:04:55] [Render thread/WARN]: Entity RemotePlayer['ichikawa01'/1029496, l='ClientLevel', x=754.22, y=59.41, z=6.81] does not have attribute null
[2024-06-22 16:04:56.075] [info]  [16:04:56] [Render thread/INFO]: [System] [CHAT]  ItzMeSunny: you ***
[2024-06-22 16:04:56.122] [info]  [16:04:56] [Render thread/ERROR]: Error executing task on Client
[2024-06-22 16:04:56.123] [info]  java.lang.IllegalStateException: Player is either on another team or not on any team. Cannot remove from team 'pd-ghosts'.
[2024-06-22 16:04:56.123] [info]  	at Genesis/net.minecraft.world.scores.Scoreboard.removePlayerFromTeam(SourceFile:228) ~[?:?]
[2024-06-22 16:04:56.123] [info]  	at Genesis/net.minecraft.client.multiplayer.ClientPacketListener.handleSetPlayerTeamPacket(SourceFile:2325) ~[?:?]
[2024-06-22 16:04:56.123] [info]  	at Genesis/net.minecraft.network.protocol.game.ClientboundSetPlayerTeamPacket.handle(SourceFile:129) ~[?:?]
[2024-06-22 16:04:56.123] [info]  	at Genesis/net.minecraft.network.protocol.game.ClientboundSetPlayerTeamPacket.handle(SourceFile:14) ~[?:?]
[2024-06-22 16:04:56.124] [info]  	at Genesis/net.minecraft.network.protocol.PacketUtils.lambda$ensureRunningOnSameThread$0(SourceFile:22) ~[?:?]
[2024-06-22 16:04:56.124] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.doRunTask(SourceFile:156) [?:?]
[2024-06-22 16:04:56.124] [info]  	at Genesis/net.minecraft.util.thread.ReentrantBlockableEventLoop.doRunTask(SourceFile:23) [?:?]
[2024-06-22 16:04:56.124] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.pollTask(SourceFile:130) [?:?]
[2024-06-22 16:04:56.124] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.runAllTasks(SourceFile:115) [?:?]
[2024-06-22 16:04:56.125] [info]  	at Genesis/net.minecraft.client.Minecraft.runTick(SourceFile:1175) [?:?]
[2024-06-22 16:04:56.125] [info]  	at Genesis/net.minecraft.client.Minecraft.run(SourceFile:802) [?:?]
[2024-06-22 16:04:56.125] [info]  	at Genesis/net.minecraft.client.main.Main.main(SourceFile:250) [?:?]
[2024-06-22 16:04:56.125] [info]  	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:04:56.125] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:04:56.125] [info]  	at com.moonsworth.lunar.genesis.ClientGameBootstrap.apply(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:04:56.126] [info]  	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:04:56.126] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:04:56.126] [info]  	at com.moonsworth.lunar.genesis.IOCOHCCRCOHRICRRHOOICHIHO.RHOCIORRHROCOHOOCRHHRRHCI(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:04:56.126] [info]  	at com.moonsworth.lunar.genesis.Genesis.run(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:04:56.126] [info]  	at com.moonsworth.lunar.genesis.Genesis.main(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:04:56.306] [info]  [16:04:56] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=781.33, y=58.80, z=46.88] does not have attribute null
[2024-06-22 16:04:56.370] [info]  [16:04:56] [Render thread/WARN]: Entity RemotePlayer['Windxq'/1089952, l='ClientLevel', x=746.36, y=58.89, z=47.70] does not have attribute null
[2024-06-22 16:04:56.406] [info]  [16:04:56] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=781.64, y=58.12, z=46.79] does not have attribute null
[2024-06-22 16:04:56.407] [info]  [16:04:56] [Render thread/WARN]: Entity RemotePlayer['domcaninvisble3'/697276, l='ClientLevel', x=780.50, y=59.13, z=44.38] does not have attribute null
[2024-06-22 16:04:56.701] [info]  [16:04:56] [Render thread/WARN]: Entity RemotePlayer['ichikawa01'/1029496, l='ClientLevel', x=753.66, y=59.00, z=8.12] does not have attribute null
[2024-06-22 16:04:56.756] [info]  [16:04:56] [Render thread/WARN]: Entity RemotePlayer['SummerFrog'/1106901, l='ClientLevel', x=735.00, y=58.00, z=60.99] does not have attribute null
[2024-06-22 16:04:56.757] [info]  [16:04:56] [Render thread/WARN]: Entity RemotePlayer['CpvpShadow'/1092852, l='ClientLevel', x=739.51, y=58.65, z=56.88] does not have attribute null
[2024-06-22 16:04:56.802] [info]  [16:04:56] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=780.18, y=58.00, z=46.89] does not have attribute null
[2024-06-22 16:04:56.939] [info]  [16:04:56] [Render thread/WARN]: Entity RemotePlayer['ohyes'/1023838, l='ClientLevel', x=753.09, y=58.00, z=6.49] does not have attribute null
[2024-06-22 16:04:57.030] [info]  [16:04:57] [Render thread/INFO]: [System] [CHAT] (☠) .PD_GAMER_3679 was blowed up by a Minecart with TNT.
[2024-06-22 16:04:57.031] [info]  [16:04:57] [Render thread/WARN]: Entity RemotePlayer['LUITIFER168'/1100113, l='ClientLevel', x=750.29, y=58.00, z=8.32] does not have attribute null
[2024-06-22 16:04:57.031] [info]  [16:04:57] [Render thread/WARN]: Entity RemotePlayer['T_SevenTheRiper_'/1066117, l='ClientLevel', x=748.71, y=59.25, z=9.61] does not have attribute null
[2024-06-22 16:04:57.140] [info]  [16:04:57] [Render thread/WARN]: Entity RemotePlayer['SummerFrog'/1106901, l='ClientLevel', x=734.78, y=58.00, z=61.22] does not have attribute null
[2024-06-22 16:04:57.186] [info]  [16:04:57] [Render thread/INFO]: [System] [CHAT] (⚔) NotATryhard killed oplegend90935373
[2024-06-22 16:04:57.305] [info]  [16:04:57] [Render thread/WARN]: Entity RemotePlayer['Goripe'/1003867, l='ClientLevel', x=733.96, y=58.00, z=27.35] does not have attribute null
[2024-06-22 16:04:57.341] [info]  [16:04:57] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=778.46, y=58.80, z=43.87] does not have attribute null
[2024-06-22 16:04:57.506] [info]  [16:04:57] [Render thread/INFO]: [System] [CHAT]  PandaXGirl: Get cooked
[2024-06-22 16:04:57.655] [info]  [16:04:57] [Render thread/WARN]: Entity RemotePlayer['SastrajaChhea'/1093273, l='ClientLevel', x=762.15, y=58.42, z=-2.04] does not have attribute null
[2024-06-22 16:04:57.656] [info]  [16:04:57] [Render thread/WARN]: Entity RemotePlayer['Goripe'/1003867, l='ClientLevel', x=730.48, y=58.10, z=47.68] does not have attribute null
[2024-06-22 16:04:57.829] [info]  [16:04:57] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=777.14, y=59.18, z=42.65] does not have attribute null
[2024-06-22 16:04:57.874] [info]  [16:04:57] [Render thread/INFO]: [System] [CHAT] (⚔) Ank1442 was shot by a Teravity.
[2024-06-22 16:04:57.875] [info]  [16:04:57] [Render thread/WARN]: Entity RemotePlayer['CpvpShadow'/1092852, l='ClientLevel', x=739.84, y=59.03, z=56.73] does not have attribute null
[2024-06-22 16:04:58.048] [info]  [16:04:58] [Render thread/INFO]: [System] [CHAT]  The_DeathSinger: yoo
[2024-06-22 16:04:58.158] [info]  [16:04:58] [Render thread/WARN]: Entity RemotePlayer['Intsb'/1084022, l='ClientLevel', x=730.07, y=58.00, z=53.73] does not have attribute null
[2024-06-22 16:04:58.304] [info]  [16:04:58] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=776.58, y=58.00, z=42.71] does not have attribute null
[2024-06-22 16:04:58.744] [info]  [16:04:58] [Render thread/WARN]: Entity RemotePlayer['_MaGod'/1076091, l='ClientLevel', x=758.23, y=58.00, z=-0.76] does not have attribute null
[2024-06-22 16:04:59.000] [info]  [16:04:59] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=777.72, y=59.18, z=43.65] does not have attribute null
[2024-06-22 16:04:59.001] [info]  [16:04:59] [Render thread/WARN]: Entity RemotePlayer['Intsb'/1084022, l='ClientLevel', x=731.24, y=59.04, z=53.37] does not have attribute null
[2024-06-22 16:04:59.203] [info]  [16:04:59] [Render thread/WARN]: Entity RemotePlayer['Goripe'/1003867, l='ClientLevel', x=731.24, y=59.00, z=54.44] does not have attribute null
[2024-06-22 16:04:59.598] [info]  [16:04:59] [Render thread/WARN]: Entity RemotePlayer['_Crypreereturn'/1103433, l='ClientLevel', x=746.27, y=58.00, z=9.70] does not have attribute null
[2024-06-22 16:04:59.599] [info]  [16:04:59] [Render thread/WARN]: Entity RemotePlayer['xboykenn_'/1103207, l='ClientLevel', x=732.80, y=58.00, z=56.92] does not have attribute null
[2024-06-22 16:04:59.745] [info]  [16:04:59] [Render thread/WARN]: Entity RemotePlayer['Goripe'/1003867, l='ClientLevel', x=731.83, y=58.75, z=52.50] does not have attribute null
[2024-06-22 16:05:00.068] [info]  [16:05:00] [Render thread/WARN]: Entity RemotePlayer['Windxq'/1089952, l='ClientLevel', x=733.64, y=58.94, z=59.57] does not have attribute null
[2024-06-22 16:05:00.197] [info]  [16:05:00] [Render thread/WARN]: Entity RemotePlayer['SummerFrog'/1106901, l='ClientLevel', x=734.18, y=59.18, z=60.79] does not have attribute null
[2024-06-22 16:05:00.290] [info]  [16:05:00] [Render thread/WARN]: Entity RemotePlayer['LUITIFER168'/1100113, l='ClientLevel', x=745.92, y=59.25, z=10.09] does not have attribute null
[2024-06-22 16:05:00.797] [info]  [16:05:00] [Render thread/WARN]: Entity RemotePlayer['Intsb'/1084022, l='ClientLevel', x=731.54, y=58.12, z=49.17] does not have attribute null
[2024-06-22 16:05:01.423] [info]  [16:05:01] [Render thread/INFO]: [System] [CHAT] (⚔) G0dlyAce3 was shot by a Dmori.
[2024-06-22 16:05:01.818] [info]  [16:05:01] [Render thread/INFO]: [System] [CHAT]  Clown_god992: back
[2024-06-22 16:05:01.872] [info]  [16:05:01] [Render thread/WARN]: Entity RemotePlayer['xboykenn_'/1103207, l='ClientLevel', x=738.72, y=58.00, z=57.26] does not have attribute null
[2024-06-22 16:05:02.240] [info]  [16:05:02] [Render thread/WARN]: Entity RemotePlayer['domcaninvisble3'/697276, l='ClientLevel', x=784.14, y=58.02, z=53.25] does not have attribute null
[2024-06-22 16:05:02.776] [info]  [16:05:02] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=783.31, y=58.00, z=47.47] does not have attribute null
[2024-06-22 16:05:02.822] [info]  [16:05:02] [Render thread/INFO]: [System] [CHAT]  The_DeathSinger: archer
[2024-06-22 16:05:03.224] [info]  [16:05:03] [Render thread/WARN]: Entity RemotePlayer['SummerFrog'/1106901, l='ClientLevel', x=734.32, y=59.00, z=56.23] does not have attribute null
[2024-06-22 16:05:03.536] [info]  [16:05:03] [Render thread/WARN]: Entity RemotePlayer['Windxq'/1089952, l='ClientLevel', x=733.79, y=60.25, z=56.09] does not have attribute null
[2024-06-22 16:05:03.537] [info]  [16:05:03] [Render thread/WARN]: Entity RemotePlayer['KINGEYE'/1080737, l='ClientLevel', x=750.30, y=58.00, z=17.74] does not have attribute null
[2024-06-22 16:05:03.628] [info]  [16:05:03] [Render thread/WARN]: Entity RemotePlayer['KyotoLol'/1096249, l='ClientLevel', x=732.75, y=59.15, z=58.20] does not have attribute null
[2024-06-22 16:05:03.629] [info]  [16:05:03] [Render thread/WARN]: Entity RemotePlayer['Windxq'/1089952, l='ClientLevel', x=733.24, y=59.10, z=55.67] does not have attribute null
[2024-06-22 16:05:03.693] [info]  [16:05:03] [Render thread/WARN]: Entity RemotePlayer['CpvpShadow'/1092852, l='ClientLevel', x=732.02, y=59.25, z=57.24] does not have attribute null
[2024-06-22 16:05:03.711] [info]  [16:05:03] [Render thread/INFO]: [System] [CHAT] Hey! Sorry, but you can't break that block here.
[2024-06-22 16:05:03.885] [info]  [16:05:03] [Render thread/INFO]: [System] [CHAT]  G0dlyAce3: trash
[2024-06-22 16:05:04.143] [info]  [16:05:04] [Render thread/INFO]: [System] [CHAT]  Ashwnatwow: EZ
[2024-06-22 16:05:04.564] [info]  [16:05:04] [Render thread/INFO]: [System] [CHAT] (⚔) CpvpShadow killed KyotoLol
[2024-06-22 16:05:04.865] [info]  [16:05:04] [Render thread/INFO]: [System] [CHAT] Hey! Sorry, but you can't break that block here.
[2024-06-22 16:05:05.159] [info]  [16:05:05] [Render thread/INFO]: [System] [CHAT]  archerRP: why you hiding
[2024-06-22 16:05:05.306] [info]  [16:05:05] [Render thread/INFO]: [System] [CHAT] (⚔) Not_Decay4 killed NotPvPXD
[2024-06-22 16:05:05.518] [info]  [16:05:05] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=784.09, y=58.00, z=49.40] does not have attribute null
[2024-06-22 16:05:05.600] [info]  [16:05:05] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=783.97, y=58.42, z=49.82] does not have attribute null
[2024-06-22 16:05:06.020] [info]  [16:05:06] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=783.05, y=58.50, z=51.47] does not have attribute null
[2024-06-22 16:05:06.113] [info]  [16:05:06] [Render thread/INFO]: [System] [CHAT]  Reddyk: wut
[2024-06-22 16:05:06.351] [info]  [16:05:06] [Render thread/INFO]: [System] [CHAT]  CpvpShadow: gg
[2024-06-22 16:05:06.526] [info]  [16:05:06] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=784.53, y=59.02, z=50.61] does not have attribute null
[2024-06-22 16:05:06.527] [info]  [16:05:06] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=784.53, y=59.02, z=50.61] does not have attribute null
[2024-06-22 16:05:06.609] [info]  [16:05:06] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=784.68, y=58.80, z=50.51] does not have attribute null
[2024-06-22 16:05:06.692] [info]  [16:05:06] [Render thread/INFO]: [System] [CHAT] (⚔) MCPierce killed dragonplayz
[2024-06-22 16:05:06.701] [info]  [16:05:06] [Render thread/WARN]: Entity RemotePlayer['domcaninvisble3'/697276, l='ClientLevel', x=783.87, y=59.06, z=51.26] does not have attribute null
[2024-06-22 16:05:06.847] [info]  [16:05:06] [Render thread/INFO]: [System] [CHAT]  The_DeathSinger: wazzup
[2024-06-22 16:05:07.021] [info]  [16:05:07] [Render thread/WARN]: Entity RemotePlayer['LUITIFER168'/1100113, l='ClientLevel', x=746.67, y=58.27, z=19.49] does not have attribute null
[2024-06-22 16:05:07.021] [info]  [16:05:07] [Render thread/WARN]: Entity RemotePlayer['T_SevenTheRiper_'/1066117, l='ClientLevel', x=750.29, y=58.00, z=15.69] does not have attribute null
[2024-06-22 16:05:07.021] [info]  [16:05:07] [Render thread/WARN]: Entity RemotePlayer['xboykenn_'/1103207, l='ClientLevel', x=748.67, y=59.25, z=17.13] does not have attribute null
[2024-06-22 16:05:07.075] [info]  [16:05:07] [Render thread/INFO]: [System] [CHAT] (⚔) Junx_Jzxx killed renpairider
[2024-06-22 16:05:07.121] [info]  [16:05:07] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=782.52, y=58.00, z=50.37] does not have attribute null
[2024-06-22 16:05:07.587] [info]  [16:05:07] [Render thread/WARN]: Entity RemotePlayer['Windxq'/1089952, l='ClientLevel', x=735.11, y=59.89, z=53.57] does not have attribute null
[2024-06-22 16:05:07.633] [info]  [16:05:07] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=782.21, y=58.80, z=52.72] does not have attribute null
[2024-06-22 16:05:08.108] [info]  [16:05:08] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=782.84, y=59.25, z=52.35] does not have attribute null
[2024-06-22 16:05:08.227] [info]  [16:05:08] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=783.13, y=58.80, z=51.88] does not have attribute null
[2024-06-22 16:05:08.328] [info]  [16:05:08] [Render thread/ERROR]: Error executing task on Client
[2024-06-22 16:05:08.329] [info]  java.lang.IllegalStateException: Player is either on another team or not on any team. Cannot remove from team 'pd-ghosts'.
[2024-06-22 16:05:08.329] [info]  	at Genesis/net.minecraft.world.scores.Scoreboard.removePlayerFromTeam(SourceFile:228) ~[?:?]
[2024-06-22 16:05:08.329] [info]  	at Genesis/net.minecraft.client.multiplayer.ClientPacketListener.handleSetPlayerTeamPacket(SourceFile:2325) ~[?:?]
[2024-06-22 16:05:08.330] [info]  	at Genesis/net.minecraft.network.protocol.game.ClientboundSetPlayerTeamPacket.handle(SourceFile:129) ~[?:?]
[2024-06-22 16:05:08.330] [info]  	at Genesis/net.minecraft.network.protocol.game.ClientboundSetPlayerTeamPacket.handle(SourceFile:14) ~[?:?]
[2024-06-22 16:05:08.330] [info]  	at Genesis/net.minecraft.network.protocol.PacketUtils.lambda$ensureRunningOnSameThread$0(SourceFile:22) ~[?:?]
[2024-06-22 16:05:08.330] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.doRunTask(SourceFile:156) [?:?]
[2024-06-22 16:05:08.331] [info]  	at Genesis/net.minecraft.util.thread.ReentrantBlockableEventLoop.doRunTask(SourceFile:23) [?:?]
[2024-06-22 16:05:08.331] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.pollTask(SourceFile:130) [?:?]
[2024-06-22 16:05:08.331] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.runAllTasks(SourceFile:115) [?:?]
[2024-06-22 16:05:08.331] [info]  	at Genesis/net.minecraft.client.Minecraft.runTick(SourceFile:1175) [?:?]
[2024-06-22 16:05:08.331] [info]  	at Genesis/net.minecraft.client.Minecraft.run(SourceFile:802) [?:?]
[2024-06-22 16:05:08.332] [info]  	at Genesis/net.minecraft.client.main.Main.main(SourceFile:250) [?:?]
[2024-06-22 16:05:08.332] [info]  	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:05:08.332] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:05:08.333] [info]  	at com.moonsworth.lunar.genesis.ClientGameBootstrap.apply(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:05:08.333] [info]  	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:05:08.333] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
